Affinity Row ID,Organization Id,Name,Website,Thesis Category (2024),Owners,Status,Total Funding Amount (EUR),Core Sector
162932067,287158804,SocialCrowd,getsocialcrowd.com,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,4680000.0,Enterprise Software
37886512,279598083,AdeptID,adept-id.com,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>; Colin Tobias <colin@sempervirensvc.com>,Tracking,3180000.0,Enterprise Software
159003794,294742431,rheumission,rheumission.com,Speciality Telemedicine,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Healthcare
156472349,160425421,Apollo Neuroscience,apolloneuro.com,Chronic Condition Management (non-Diabetes),Raquel Scott <raquel@sempervirensvc.com>,Not Active,39200000.0,Healthcare
163903384,261109691,zignyl,zignyl.com,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Recently Added,"",Enterprise Software
162932445,295301867,Warden AI,warden-ai.com,Administrative AI,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Enterprise Software
128899712,281133947,Venteur,venteur.co,Benefits Administration,Allison Baum Gates <allison@sempervirensvc.com>; Colin Tobias <colin@sempervirensvc.com>,Tracking,6910000.0,Enterprise Software
114551962,287029086,Comulate,comulate.com,B2B Insurtech,Robby Peters <robby@sempervirensvc.com>,Tracking,21820000.0,Fintech
135357143,224782889,TechWolf,techwolf.ai,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Portfolio,"",Enterprise Software
155946107,296132218,What to Expect Care,wtecare.com,Women's Health,Allison Baum Gates <allison@sempervirensvc.com>; Colin Tobias <colin@sempervirensvc.com>; Raquel Scott <raquel@sempervirensvc.com>,Tracking,"",Healthcare
162635537,294041767,Crosby Health,crosbyhealth.com,Healthcare Payments,Raquel Scott <raquel@sempervirensvc.com>,Tracking,2000000.0,Healthcare
162633811,292527673,Health Harbor,healthharbor.co,Healthcare Payments,Raquel Scott <raquel@sempervirensvc.com>,Tracking,450000.0,Healthcare
157627518,293413565,Reflow AI,getreflow.ai,AI Co-Pilots,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Enterprise Software
160987486,293228248,RubyWell,rubywell.com,Caregiving & Aging,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Healthcare
158232180,282839917,Labrador Health,labradorhealth.com,Home Testing And Care,Colin Tobias <colin@sempervirensvc.com>,Not Active,90000.0,Healthcare
154815422,279130700,TheXPlace,thexplace.ai,Sourcing And Recruitment,Raquel Scott <raquel@sempervirensvc.com>,Not Active,"",Enterprise Software
155051492,289848869,Arcade Therapeutics,arcadetherapeutics.com,Behavioral Health,Raquel Scott <raquel@sempervirensvc.com>,Not Active,1360000.0,Healthcare
148224209,292310527,CaraVita Health,caravitahealth.com,Underrepresented Minority,Raquel Scott <raquel@sempervirensvc.com>,Not Active,"",Healthcare
158372160,289210788,Teal Health,getteal.com,Women's Health,Raquel Scott <raquel@sempervirensvc.com>,Not Active,17090000.0,Healthcare
161094331,220167443,Wambi,wambi.org,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Healthcare
157037890,292436912,Prosper Health,prosperhealth.io,Behavioral Health,Colin Tobias <colin@sempervirensvc.com>,Hot List,"",Healthcare
15987870,205503928,XP Health,xphealth.co,Benefits Administration,Colin Tobias <colin@sempervirensvc.com>; Robby Peters <robby@sempervirensvc.com>,Portfolio,50270000.0,Enterprise Software
129441007,290131689,upside,meetupside.com,SMB Enterprise Tools,Robby Peters <robby@sempervirensvc.com>,Not Active,"",Enterprise Software
154811758,268077298,Namida,namidalab.com,Women's Health,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Healthcare
125313777,223605095,Formally,formally.us,Sourcing And Recruitment,Robby Peters <robby@sempervirensvc.com>,Portfolio,2090000.0,Enterprise Software
159002552,283564582,Illoominus,illoominus.com,Nutrition & Weight Loss,Colin Tobias <colin@sempervirensvc.com>,Portfolio,450000.0,Healthcare
158289281,291854419,Mindora,mindora.co.uk,Productivity Tools,Raquel Scott <raquel@sempervirensvc.com>,Not Active,60000.0,Enterprise Software
117912425,284880082,Speak_,speak.careers,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
159027459,296652793,Helloabra,helloabra.com,AI Co-Pilots,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
150570487,263475055,Bitewell,bitewell.com,"Wellness (mediation, Fitness, Etc)",Allison Baum Gates <allison@sempervirensvc.com>; Colin Tobias <colin@sempervirensvc.com>,Not Active,10640000.0,Healthcare
159003766,290112982,UpTrials,uptrials.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,170000.0,Healthcare
155946843,292518490,Making Space,making-space.com,DEI,Colin Tobias <colin@sempervirensvc.com>,Not Active,2500000.0,Enterprise Software
131888184,279716937,JobPixel,jobpixel.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,3050000.0,Enterprise Software
18620583,263081674,Juno Kids,junokids.com,Caregiving & Aging,Colin Tobias <colin@sempervirensvc.com>; Robby Peters <robby@sempervirensvc.com>,Tracking,8640000.0,Healthcare
134533794,289221790,Kindly Human,kindlyhuman.com,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>; Robby Peters <robby@sempervirensvc.com>,Tracking,550000.0,Healthcare
149716941,290790519,Ahara,ahara.com,"Wellness (mediation, Fitness, Etc)",Robby Peters <robby@sempervirensvc.com>,Not Active,9320000.0,Healthcare
145866632,279363330,Aegle Health Partners,aeglehealthpartners.com,B2B Insurtech,Robby Peters <robby@sempervirensvc.com>,Not Active,1200000.0,Fintech
157708112,291870060,dopl technologies,dopltechnologies.com,Clinical AI,Colin Tobias <colin@sempervirensvc.com>,Not Active,240000.0,Healthcare
25208107,263715691,Cocoon,meetcocoon.com,Benefits Administration,Colin Tobias <colin@sempervirensvc.com>; Robby Peters <robby@sempervirensvc.com>,Portfolio,25910000.0,Enterprise Software
43328596,265588207,Rolemapper Live,rolemapper.tech,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,5760000.0,Enterprise Software
109083602,282171380,Passionfruit,usepassionfruit.com,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Tracking,16000000.0,Enterprise Software
124907150,225099547,Bastion,getbastion.com,Speciality Telemedicine,Colin Tobias <colin@sempervirensvc.com>,Not Active,2230000.0,Healthcare
155961243,291606392,Circadian Health,trycircadian.com,Chronic Condition Management (non-Diabetes),Raquel Scott <raquel@sempervirensvc.com>,Not Active,6820000.0,Healthcare
155946940,1713409,Wisdo,wisdo.com,Behavioral Health,Colin Tobias <colin@sempervirensvc.com>,Not Active,23730000.0,Healthcare
155946740,287176005,Unthread,unthread.io,AI Co-Pilots,Colin Tobias <colin@sempervirensvc.com>,Not Active,2730000.0,Enterprise Software
152794228,295153216,Rightmatch,rightmatch.xyz,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
149846818,280232590,Jukebox Health,jukeboxhealth.com,Home Testing And Care,Robby Peters <robby@sempervirensvc.com>,Tracking,8900000.0,Healthcare
156141091,288499244,Fidi,fidi.money,SMB Enterprise Tools,Raquel Scott <raquel@sempervirensvc.com>,Not Active,"",Fintech
156733394,285646804,GEM Health,gem.health,Chronic Condition Management (non-Diabetes),Raquel Scott <raquel@sempervirensvc.com>,Recently Added,6360000.0,Healthcare
156611771,296482608,Trovo Health,trovohealth.com,Administrative AI,Colin Tobias <colin@sempervirensvc.com>,Tracking,13640000.0,Healthcare
155841324,287019377,Upfolx,upfolx.com,L&D And Upskilling,Raquel Scott <raquel@sempervirensvc.com>,Not Active,"",Enterprise Software
154815440,288827321,MAVIDA Health,mavidahealth.com,Women's Health,Raquel Scott <raquel@sempervirensvc.com>,Tracking,2730000.0,Healthcare
155961454,293043862,Basic Capital,basiccapital.com,Personal Finance,Robby Peters <robby@sempervirensvc.com>,Hot List,"",Fintech
155232389,284938247,SuperBill,thesuperbill.com,Administrative AI,Colin Tobias <colin@sempervirensvc.com>,Hot List,3780000.0,Healthcare
128529789,283551667,Overalls,overalls.ai,Consumer Insurtech,Colin Tobias <colin@sempervirensvc.com>; Caribou Honig <caribou@sempervirensvc.com>,Not Active,7820000.0,Fintech
33589523,261851448,Ashbyhq,ashbyhq.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>; Robby Peters <robby@sempervirensvc.com>,Portfolio,58640000.0,Enterprise Software
153550009,284395111,Slatewell,getslatewell.com,Compliance & Security,Raquel Scott <raquel@sempervirensvc.com>,Not Active,2730000.0,Enterprise Software
154659623,283103461,Simpleem,simpleem.com,Productivity Tools,Raquel Scott <raquel@sempervirensvc.com>,Not Active,180000.0,Enterprise Software
154962330,296130138,Peepalytics,peepalytics.com,Core HR,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Enterprise Software
155302221,295912717,DwellSafe,dwellsafe.ai,Caregiving & Aging,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Healthcare
153415753,286623869,EarnBetter,earnbetter.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Tracking,4090000.0,Enterprise Software
35739961,224474333,Rise,joinrise.co,1099 Infrastructure,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
154213776,287688402,Sproxxy,sproxxy.com,Core HR,Raquel Scott <raquel@sempervirensvc.com>,Not Active,1000000.0,Enterprise Software
150786762,220926463,Plannery,planneryapp.com,Personal Finance,Raquel Scott <raquel@sempervirensvc.com>,Hot List,3910000.0,Fintech
144038410,292604751,1099policy,1099policy.com,1099 Infrastructure,Allison Baum Gates <allison@sempervirensvc.com>,Hot List,"",Enterprise Software
152436875,164750624,What To Expect,whattoexpect.com,Women's Health,Allison Baum Gates <allison@sempervirensvc.com>,Hot List,"",Healthcare
142484386,291147611,Osara Health,osarahealth.com,Cancer & Oncology,Robby Peters <robby@sempervirensvc.com>,Hot List,"",Healthcare
148867037,293114738,Clasp,withclasp.com,Benefits Administration,Colin Tobias <colin@sempervirensvc.com>,Hot List,1360000.0,Healthcare
146413035,289639190,Verve,joinverve.co,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Enterprise Software
122933551,293872470,Leeway Health,leewayhq.com,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Fintech
35451314,223876791,WorkWhile,workwhilejobs.com,Office Optimization,"",Tracking,15000000.0,Enterprise Software
131005203,222330491,Pair Team,pairteam.com,Medicare,Colin Tobias <colin@sempervirensvc.com>,Tracking,17270000.0,Healthcare
109082731,163280332,Pathstream,pathstream.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,47090000.0,Enterprise Software
151709955,293045350,Duet,joinduet.com,General & Primary Care,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Healthcare
108841466,279334383,Overflow,overflow.co,Employee Engagement,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,27270000.0,Enterprise Software
124963416,287959466,Wrklife,wrklife.io,Employee Engagement,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
45695115,260514387,Keep Financials,keepfinancials.com,Compensation Management,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
149632783,294204103,avante,avante.ai,Benefits Administration,Colin Tobias <colin@sempervirensvc.com>,Not Active,9090000.0,Healthcare
148053425,294194299,Willow,willowbehavioralhealth.com,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Healthcare
145789995,291789980,Seven Starling,sevenstarling.com,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Healthcare
131652433,285756029,Upwage,upwage.com,1099 Infrastructure,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
16865142,262575888,Arya,aryaworks.com,AI Co-Pilots,Robby Peters <robby@sempervirensvc.com>,Tracking,13120000.0,Enterprise Software
155581931,289077789,Pip Care,pipcare.com,Speciality Telemedicine,Raquel Scott <raquel@sempervirensvc.com>,Hot List,4550000.0,Healthcare
155581274,291859795,Motiv,withmotivhealth.com,Chronic Condition Management (non-Diabetes),Raquel Scott <raquel@sempervirensvc.com>,Hot List,"",Healthcare
155027143,287626899,Iron Health,ironhealth.io,Women's Health,Raquel Scott <raquel@sempervirensvc.com>,Hot List,4090000.0,Healthcare
155275838,292518391,casemark.ai,casemark.ai,Administrative AI,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,1550000.0,Enterprise Software
153419684,214734990,Pyxai,pyxai.com,Interview Tech,Raquel Scott <raquel@sempervirensvc.com>,Not Active,140000.0,""
150788641,290809102,AsterCare,astercare.com,Women's Health,Raquel Scott <raquel@sempervirensvc.com>,Hot List,2180000.0,Healthcare
150889352,224670962,Deliberate AI,deliberate.ai,Behavioral Health,Raquel Scott <raquel@sempervirensvc.com>,Hot List,30000.0,Healthcare
154922998,285716180,Altro,altro.io,Financial Infrastructure,Colin Tobias <colin@sempervirensvc.com>,Recently Added,22410000.0,Fintech
154898206,262418988,Terra.do,terra.do,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,7630000.0,Enterprise Software
154821077,288838725,Flock Health,flockhealth.com,Behavioral Health,Colin Tobias <colin@sempervirensvc.com>,Tracking,90000.0,Healthcare
154857272,291380514,Writewise,writewise.com,Healthcare Payments,Colin Tobias <colin@sempervirensvc.com>,Recently Added,"",Healthcare
153771831,152823677,Aavia,aavia.io,Women's Health,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,8840000.0,Healthcare
154546244,285533183,Sholder,sholder.com,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
153971531,295256934,Alums.Ai.,alums.ai,Core HR,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
154022371,198234261,Nest Collaborative,nestcollaborative.com,Women's Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,11280000.0,Healthcare
154175176,295346376,WayPave,waypave.com,1099 Infrastructure,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
150418203,283326409,Huey,joinhuey.com,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Healthcare
149205490,279470840,Function,functionhealth.com,Chronic Condition Management (non-Diabetes),Robby Peters <robby@sempervirensvc.com>,Not Active,50910000.0,Healthcare
152502376,262601735,Walking on Earth,walkingonearth.com,"Wellness (mediation, Fitness, Etc)",Colin Tobias <colin@sempervirensvc.com>,Tracking,3600000.0,Healthcare
153415662,221825906,BreatheSuite,breathesuite.com,Chronic Condition Management (non-Diabetes),Colin Tobias <colin@sempervirensvc.com>,Not Active,1300000.0,Healthcare
151419328,289025174,Moyae,moyae.com,General & Primary Care,Raquel Scott <raquel@sempervirensvc.com>,Not Active,200000.0,Healthcare
152801631,284325443,Ciba Health,cibahealth.com,Chronic Condition Management (non-Diabetes),Raquel Scott <raquel@sempervirensvc.com>,Not Active,11960000.0,Healthcare
151439025,291527796,Celeste,heyceleste.co,Home Testing And Care,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Healthcare
152448038,281375142,Solo,worksolo.com,1099 Infrastructure,Colin Tobias <colin@sempervirensvc.com>,Tracking,4820000.0,Enterprise Software
154131745,288104341,CollabWORK,collabwork.com,Sourcing And Recruitment,Raquel Scott <raquel@sempervirensvc.com>,Tracking,450000.0,Enterprise Software
154025190,285383520,Nourish,usenourish.com,Nutrition & Weight Loss,Colin Tobias <colin@sempervirensvc.com>,Recently Added,111180000.0,Healthcare
153982948,291882711,Canopie,canopie.app,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,"",Healthcare
153982893,286233924,Mind and Match,mindandmatch.com,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,"",Healthcare
153971998,292049198,Stitchpeo,stitchpeo.com,Core HR,Colin Tobias <colin@sempervirensvc.com>,Recently Added,7950000.0,Healthcare
153967402,284836650,tennr,tennr.com,Administrative AI,Colin Tobias <colin@sempervirensvc.com>,Recently Added,50140000.0,Healthcare
152171160,288238551,Family Caregiver Enablement,givers.health,Caregiving & Aging,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
153429758,126877588,WorkWeek,workweek.com,Skills Inference/Employee Insights,Colin Tobias <colin@sempervirensvc.com>,Tracking,16730000.0,Enterprise Software
153420307,291813648,The Everyday Company,everydaycompany.co,Administrative AI,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
145798275,290583365,Foyer,foyersavings.com,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Not Active,5640000.0,Fintech
152750963,279070089,tbd health,tbd.health,Speciality Telemedicine,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,4000000.0,Healthcare
131334769,286606184,Summer Health,summerhealth.com,Pediatrics,Robby Peters <robby@sempervirensvc.com>; Allison Baum Gates <allison@sempervirensvc.com>,Tracking,24270000.0,Healthcare
151966068,284666986,NourishedRx,nourishedrx.com,"Wellness (mediation, Fitness, Etc)",Colin Tobias <colin@sempervirensvc.com>,Not Active,5450000.0,Healthcare
33181917,212127578,Avibra,avibra.com,SMB Enterprise Tools,Robby Peters <robby@sempervirensvc.com>; Caribou Honig <caribou@sempervirensvc.com>,Hot List,9450000.0,Enterprise Software
